LABEL,SCORE2
루이까또즈_2단우산,0.5288327812751402
엘르_2단우산,0.4329909749334719
탠디_2단우산,0.1996606488669455
탠디_3단우산,0.28455462189322245
SK-II_BB/파운데이션/컴팩트류,0.6280910162296383
VDL_BB/파운데이션/컴팩트류,0.6700029160295438
VT코스메틱_BB/파운데이션/컴팩트류,0.7374769076739851
겔랑_BB/파운데이션/컴팩트류,0.5681021638268636
끌레드뽀보떼_BB/파운데이션/컴팩트류,0.610812380823906
닥터자르트_BB/파운데이션/컴팩트류,0.5819503694126286
달팡_BB/파운데이션/컴팩트류,0.618068122356242
데코르테_BB/파운데이션/컴팩트류,0.5628907943244846
디어달리아_BB/파운데이션/컴팩트류,0.4311919724954166
디올_BB/파운데이션/컴팩트류,0.5631194464889507
라메르_BB/파운데이션/컴팩트류,0.5821639183495624
라프레리_BB/파운데이션/컴팩트류,0.607705925792386
랑콤_BB/파운데이션/컴팩트류,0.5390429883932075
랩시리즈_BB/파운데이션/컴팩트류,0.45230323437504605
로라메르시에_BB/파운데이션/컴팩트류,0.629384822402228
리리코스_BB/파운데이션/컴팩트류,0.6767006853696244
리엔케이_BB/파운데이션/컴팩트류,0.5702583495989735
메이크업포에버_BB/파운데이션/컴팩트류,0.5460501077236531
바닐라코_BB/파운데이션/컴팩트류,0.6634352288253594
바비브라운_BB/파운데이션/컴팩트류,0.5474544564704207
베네피트_BB/파운데이션/컴팩트류,0.6184675840607279
보브_BB/파운데이션/컴팩트류,0.5668937202965507
부르조아_BB/파운데이션/컴팩트류,0.5749820516103765
비디비치_BB/파운데이션/컴팩트류,0.6354364912136582
비오템_BB/파운데이션/컴팩트류,0.5331887691762092
빌리프_BB/파운데이션/컴팩트류,0.4708514241982454
산심_BB/파운데이션/컴팩트류,0.5577727979197594
샤넬_BB/파운데이션/컴팩트류,0.6296636087148059
설화수_BB/파운데이션/컴팩트류,0.5868927851478118
세르주루텐_BB/파운데이션/컴팩트류,0.49381845952031217
숨37˚_BB/파운데이션/컴팩트류,0.6841797121515867
슈에무라_BB/파운데이션/컴팩트류,0.6179564092369317
스틸라_BB/파운데이션/컴팩트류,0.3905390749422683
시세이도_BB/파운데이션/컴팩트류,0.5780107701404965
시슬리_BB/파운데이션/컴팩트류,0.585915780717291
시에로코스메틱_BB/파운데이션/컴팩트류,0.30137367294724926
씨앤피알엑스_BB/파운데이션/컴팩트류,0.4676513012445859
아모레퍼시픽_BB/파운데이션/컴팩트류,0.5069734613565563
아이소이_BB/파운데이션/컴팩트류,0.5269598728932167
안나수이_BB/파운데이션/컴팩트류,0.7027909107497564
어딕션_BB/파운데이션/컴팩트류,0.5318312323855201
어반디케이_BB/파운데이션/컴팩트류,0.5205361133908638
에르보리앙_BB/파운데이션/컴팩트류,0.43132847870844104
에스쁘아_BB/파운데이션/컴팩트류,0.5947926486395558
에스티로더_BB/파운데이션/컴팩트류,0.5696194268297117
에이지투웨니스_BB/파운데이션/컴팩트류,0.4131657978341111
에이프릴스킨_BB/파운데이션/컴팩트류,0.3938358205152972
엘리자베스아덴_BB/파운데이션/컴팩트류,0.7040649928253628
오휘_BB/파운데이션/컴팩트류,0.5813942697742994
입생로랑_BB/파운데이션/컴팩트류,0.5775458385853011
제이에스티나_BB/파운데이션/컴팩트류,0.6005565350423999
조르지오아르마니_BB/파운데이션/컴팩트류,0.5953439560696169
주디스리버_BB/파운데이션/컴팩트류,0.6770617343756387
크리니크_BB/파운데이션/컴팩트류,0.5180655618530323
클라란스_BB/파운데이션/컴팩트류,0.5633916089919092
톰포드_BB/파운데이션/컴팩트류,0.8939472827855215
투쿨포스쿨_BB/파운데이션/컴팩트류,0.5834282275906849
폴앤조_BB/파운데이션/컴팩트류,0.519978700850332
헤라_BB/파운데이션/컴팩트류,0.5690969712575636
후_BB/파운데이션/컴팩트류,0.6037124340166868
아모레퍼시픽_공병/모델링팩전용도구,0.705530630835016
겐조_귀걸이,0.5957166586438715
골든듀_귀걸이,0.6410256442981755
노미네이션_귀걸이,0.5737333461044141
도로시_귀걸이,0.7348389281397024
디디에두보_귀걸이,0.5793894222468815
러브캣비쥬_귀걸이,0.7098236363876024
로이드_귀걸이,0.6310225830099194
로즈몽_귀걸이,0.6511977688280692
리타모니카_귀걸이,0.7803175751028958
마크제이콥스_귀걸이,0.32692180224967043
메트로시티_귀걸이,0.6857123256772252
모니카비나더_귀걸이,0.5894160088467685
몰리즈_귀걸이,0.8827556664562268
미니골드_귀걸이,0.7645094597185075
바쵸바치_귀걸이,0.7355449491200932
브루노말리_귀걸이,0.8040664417307751
비체_귀걸이,0.6716072115182704
스와로브스키_귀걸이,0.6617999977688257
스타일러스_귀걸이,0.7307390424118356
스톤헨지_귀걸이,0.6394133127848365
써스데이아일랜드_귀걸이,0.6593600747089768
아가타_귀걸이,0.7193299024541787
제이에스티나_귀걸이,0.62996540961478
질스튜어트_귀걸이,0.5350922810756634
킨트_귀걸이,0.7258345936405763
토리버치_귀걸이,0.5928916710683955
토마스사보_귀걸이,0.5030356016075738
티르리르_귀걸이,0.8492441668945095
프린세스_귀걸이,0.3758835332492967
SK-II_기름종이,0.43201692748448306
VDL_기름종이,0.6127742541225035
VT코스메틱_기름종이,0.3052947521670504
겔랑_기름종이,0.6443951424650841
끌레드뽀보떼_기름종이,0.629761888825815
닥터자르트_기름종이,0.4862500797359677
디어달리아_기름종이,0.3628437945780362
디올_기름종이,0.4256908362113422
라비오뜨_기름종이,0.6340109735952086
로라메르시에_기름종이,0.46644437848971726
메이크업포에버_기름종이,0.3999508561459587
바닐라코_기름종이,0.5630544580881081
바비브라운_기름종이,0.4131557583450404
베네피트_기름종이,0.5576651554947806
브라운_기름종이,0.5896580550813612
비디비치_기름종이,0.3976227290844539
샤넬_기름종이,0.5570571430833002
세르주루텐_기름종이,0.3227424672100616
슈에무라_기름종이,0.45445682916696106
시세이도_기름종이,0.4043091277187819
시슬리_기름종이,0.5799539343755441
씽크네이처_기름종이,0.4549809927190841
아모레퍼시픽_기름종이,0.5177449174112069
아베다_기름종이,0.3607346140997531
안나수이_기름종이,0.49506351885208044
어딕션_기름종이,0.40997535470232327
어반디케이_기름종이,0.3463039106867663
에스쁘아_기름종이,0.5534226077783138
에스티로더_기름종이,0.4998822861049329
에이프릴스킨_기름종이,0.8907054714280319
엘리자베스아덴_기름종이,0.7881149212931827
엘지프라엘_기름종이,0.49042572806623197
입생로랑_기름종이,0.3882486147549391
조르지오아르마니_기름종이,0.3501181021852435
차홍_기름종이,0.2754936004202454
크리니크_기름종이,0.31958146660822057
투쿨포스쿨_기름종이,0.44417875020836106
폴앤조_기름종이,0.22946444691331608
화이트_기름종이,0.4335117123078712
팀버랜드_기타남성화,0.3312933501070473
구찌_기타모자,0.5386882700078948
라코스테_기타모자,0.5316859569118749
보스_기타모자,0.0745815422567127
빈폴레이디스_기타모자,0.5105657323991458
샌프란시스코마켓_기타모자,0.3671899881530863
슈퍼콤마비_기타모자,0.6322310275861242
써스데이아일랜드_기타모자,0.4544707667064022
아가타_기타모자,0.08696883151072762
프라다_기타모자,0.3407636132568922
헤지스레이디스_기타모자,0.5135303705966915
레페토_기타보석류,0.2847363703815046
로즈몽_기타보석류,0.4292753151447243
비비안_기타보석류,0.29247088594566095
스와로브스키_기타보석류,0.3371977034441598
스톤헨지_기타보석류,0.4034414105187478
아가타_기타보석류,0.2083209020433251
엘르_기타보석류,0.7511389157473788
질스튜어트_기타보석류,0.43661994309561164
티르리르_기타보석류,0.5475124569127142
헬렌카민스키_기타보석류,0.42696883496755333
베네통_기타여성의류아우터,0.19111366237903052
에고이스트_기타여성의류아우터,0.3141012598820847
리모와_기타여행용가방,0.6495440663960693
쌤소나이트_기타여행용가방,0.30741352608736566
지방시_기타여행용가방,0.04230919972724412
골든구스_기타유아동화,0.6146950603493465
버버리_기타유아동화,0.7062792804597371
필립모델_기타유아동화,0.4546755163939675
겐조_기타패션잡화,0.3195655592487089
골든구스_기타패션잡화,0.8212603301523861
금강제화_기타패션잡화,0.3267245917684842
닥스_기타패션잡화,0.5409617247967721
덱케_기타패션잡화,0.3374329768136237
듀퐁_기타패션잡화,0.5049016088268539
라코스테_기타패션잡화,0.7027056096834473
랑방_기타패션잡화,0.19133973284671718
러브캣_기타패션잡화,0.38691133107110315
레페토_기타패션잡화,0.28831153639275564
루이까또즈_기타패션잡화,0.503434905945617
루즈앤라운지_기타패션잡화,0.2036656479953976
마이클코어스_기타패션잡화,0.4942113276523763
마크제이콥스_기타패션잡화,0.5027118065565341
만다리나덕_기타패션잡화,0.4269982927702225
발렌시아가_기타패션잡화,0.3720823223412015
발렌티노_기타패션잡화,0.3598252402882828
발리_기타패션잡화,0.1669661530107625
버버리_기타패션잡화,0.5691088297100921
보테가베네타_기타패션잡화,0.6323800789384003
비비안_기타패션잡화,0.3683198307250205
빈폴레이디스_기타패션잡화,0.047638852404563246
샌프란시스코마켓_기타패션잡화,0.5217144443211874
생로랑_기타패션잡화,0.36191193427603346
셀린느_기타패션잡화,0.7274221733299473
스와로브스키_기타패션잡화,0.3325452922555496
스튜어트와이츠먼_기타패션잡화,0.22524845530574092
써스데이아일랜드_기타패션잡화,0.38531503736561923
알렉산더맥퀸_기타패션잡화,0.6144059628247546
에고이스트_기타패션잡화,0.40010314227791594
에스티듀퐁_기타패션잡화,0.37601280862599124
에트로_기타패션잡화,0.43256964429181155
엘르_기타패션잡화,0.32268924512272695
엠씨엠_기타패션잡화,0.3627612281566566
오야니_기타패션잡화,0.3632984963844902
오프화이트_기타패션잡화,0.2544606279694826
이자벨마랑_기타패션잡화,0.33929730702648947
지방시_기타패션잡화,0.5784924163201175
질스튜어트_기타패션잡화,0.33123587690112366
커먼프로젝트_기타패션잡화,0.3797824032764454
커스텀멜로우_기타패션잡화,0.5344776098118169
코치_기타패션잡화,0.5228345887739748
키아라페라그니_기타패션잡화,0.2674429153653884
타미힐피거_기타패션잡화,0.6639965886985127
타미힐피거여성_기타패션잡화,0.5977463495888962
탠디_기타패션잡화,0.2693610870974297
토리버치_기타패션잡화,0.5079225382741089
토즈_기타패션잡화,0.6408709291427073
헤지스_기타패션잡화,0.4838328809410893
헨리코튼_기타패션잡화,0.5272907000474357
VT코스메틱_남녀공용향수,0.21223030957459932
꼬달리_남녀공용향수,0.4041599248497541
끌로에향수_남녀공용향수,0.38404088473380654
니콜라이_남녀공용향수,0.3460489908996713
디올_남녀공용향수,0.6275208681913299
딥티크_남녀공용향수,0.3247730340149553
라보라토리오올파티보_남녀공용향수,0.18623644683975965
로라메르시에_남녀공용향수,0.37930459626604307
록시땅_남녀공용향수,0.4166901919968941
메르세데스벤츠_남녀공용향수,0.28169935225744985
메종프란시스커정_남녀공용향수,0.3644058280869596
모스키노_남녀공용향수,0.3857008712176134
몰튼브라운_남녀공용향수,0.01123032388812813
바이레도_남녀공용향수,0.3151411108979337
베네피트_남녀공용향수,0.37816873265849704
불가리_남녀공용향수,0.4794409576695712
불가리향수_남녀공용향수,0.23943157765431844
산타마리아노벨라_남녀공용향수,0.35804473454441726
세르주루텐_남녀공용향수,0.18246622507781052
아쿠아디파르마_남녀공용향수,0.4216794700054234
아틀리에코롱_남녀공용향수,0.4007108213353509
안나수이_남녀공용향수,0.3092166513793202
에르바리오토스카노_남녀공용향수,0.07522970495426047
에트로_남녀공용향수,0.018588521375851978
엘리자베스아덴_남녀공용향수,0.27193433395971045
조말론런던_남녀공용향수,0.31501007755979066
지미추_남녀공용향수,0.4265081698534114
캘빈클라인_남녀공용향수,0.4086565099221827
크리드_남녀공용향수,0.1798931174013321
클라란스_남녀공용향수,0.25355701605852105
키엘_남녀공용향수,0.3960039546674758
타미힐피거_남녀공용향수,0.574128040696276
탄_남녀공용향수,0.3313744912708088
파코라반_남녀공용향수,0.4649618505698129
페라리_남녀공용향수,0.5550127292020048
펜할리곤스_남녀공용향수,0.26124848198737105
폴스미스_남녀공용향수,0.5319862765608645
프라다_남녀공용향수,0.5202048749145157
프레데릭말_남녀공용향수,0.17413400703753865
프레쉬_남녀공용향수,0.32953755981078137
산타마리아노벨라_남녀공용향수세트,0.2641784656913935
샤넬_남녀공용향수세트,0.6494543805342246
타미힐피거_남녀공용향수세트,0.6399943204077028
갤럭시_남성가디건,0.11165554874380916
게스_남성가디건,0.49591516431233507
꼼데가르송_남성가디건,0.45693909095801877
내셔널지오그래픽_남성가디건,0.5878430537493606
라코스테_남성가디건,0.7099569198446566
마에스트로_남성가디건,0.6037105967269536
메종키츠네_남성가디건,0.4262948148189047
몽클레어_남성가디건,0.39411376725978653
본_남성가디건,0.6516948258795868
빈폴_남성가디건,0.5869704295056815
슈퍼콤마비_남성가디건,0.09321255999532564
스톤아일랜드_남성가디건,0.7994674483546136
시리즈_남성가디건,0.39754422343847995
써스데이아일랜드_남성가디건,0.45670891716412015
에피그램_남성가디건,0.16905501293602082
요지야마모토_남성가디건,0.11432089552418592
커스텀멜로우_남성가디건,0.5927585443513719
킨록_남성가디건,0.5630151964531922
타미힐피거_남성가디건,0.7215030239166874
톰브라운_남성가디건,0.6875821997145288
프레드페리_남성가디건,0.6046788474816382
플랙진_남성가디건,0.8641579593322951
헨리코튼_남성가디건,0.45904765055803204
갤럭시_남성남방셔츠,0.35090429838030973
닥스_남성남방셔츠,0.4210694755174985
라코스테_남성남방셔츠,0.6439786822225614
레노마_남성남방셔츠,0.7335494548225632
루이까또즈_남성남방셔츠,0.7349599817674127
마에스트로_남성남방셔츠,0.07677008636378498
버버리_남성남방셔츠,0.6000812254890167
본_남성남방셔츠,0.4006333774509615
빈폴_남성남방셔츠,0.48907474968157544
샌프란시스코마켓_남성남방셔츠,0.3930298212158078
슈퍼콤마비_남성남방셔츠,0.5853767042292908
시리즈_남성남방셔츠,0.31581743868720624
써스데이아일랜드_남성남방셔츠,0.5727122050362912
에피그램_남성남방셔츠,0.24253083349622898
캘빈클라인_남성남방셔츠,0.5095817075780852
커스텀멜로우_남성남방셔츠,0.471928987796506
킨록_남성남방셔츠,0.3887863856834589
타미힐피거_남성남방셔츠,0.5731528438678332
헤지스_남성남방셔츠,0.34050602021556586
헨리코튼_남성남방셔츠,0.3703179705780046
겐조_남성로퍼,0.25450338010054135
금강제화_남성로퍼,0.5329009042472814
닥스_남성로퍼,0.5415916085133
닥터마틴_남성로퍼,0.8644896077130357
락포트_남성로퍼,0.5540811628895074
랜드로바_남성로퍼,0.4087052512058446
레노마_남성로퍼,0.25826016229287124
마르니_남성로퍼,0.5855766736579248
미소페_남성로퍼,0.44803351404323705
발리_남성로퍼,0.6946414314971241
브루노말리_남성로퍼,0.4558614466920887
써스데이아일랜드_남성로퍼,0.2875201016533729
에스티듀퐁_남성로퍼,0.652318789478609
에코_남성로퍼,0.32521472174293836
탠디_남성로퍼,0.5073522690476265
토즈_남성로퍼,0.5166286010074743
프라다_남성로퍼,0.6566962728771186
구찌_남성머니클립,0.5644022101737939
꼼데가르송_남성머니클립,0.4734316655216604
닥스_남성머니클립,0.4698575811050221
루이까또즈_남성머니클립,0.6202994895641359
만다리나덕_남성머니클립,0.5862908542531644
메트로시티_남성머니클립,0.4954378524007236
몽블랑_남성머니클립,0.577050513663912
미우미우_남성머니클립,0.28119835874135757
발렌티노_남성머니클립,0.4308218889615252
발리_남성머니클립,0.39054423094138896
비비안웨스트우드_남성머니클립,0.2854668766214343
생로랑_남성머니클립,0.3459243666733945
에트로_남성머니클립,0.5851728384321301
엠씨엠_남성머니클립,0.3038600067432998
입생로랑_남성머니클립,0.6108531277308173
질스튜어트_남성머니클립,0.45004900791113145
캘빈클라인_남성머니클립,0.40819773593980946
코치_남성머니클립,0.4940121746687556
쿠론_남성머니클립,0.4923949326880714
탠디_남성머니클립,0.4720620456907636
토리버치_남성머니클립,0.5302874558447822
톰브라운_남성머니클립,0.31071492196492634
폴스미스_남성머니클립,0.39275164580578936
프라다_남성머니클립,0.585766376969677
헤지스_남성머니클립,0.3180954637727833
겐조_남성백팩,0.41871831069160464
디올옴므_남성백팩,0.1867128786991466
몽블랑_남성백팩,0.41476868726071264
발렌시아가_남성백팩,0.6819892978940096
발렌티노_남성백팩,0.6583769826142497
버버리_남성백팩,0.6518720063775494
빈폴_남성백팩,0.3303645950243871
생로랑_남성백팩,0.41834032775050844
지방시_남성백팩,0.5384038439908687
타미힐피거_남성백팩,0.5913220324325601
폴스미스_남성백팩,0.3393395576932364
프라다_남성백팩,0.59080321781825
게스_남성베스트,0.7202271651068077
